id	year	Unemployment(%)	Unemployment(%)_tip	Population(/1000)	Population(/1000)_tip	Temperature Change (Degree Change)	Temperature Change (Degree Change)_tip
72001	2011	0.22		217.00		21.70	
72003	2011	0.18		179.00		17.90	
72005	2011	0.18		178.00		17.80	
72007	2011	0.18		182.00		18.20	
72009	2011	0.19		192.00		19.20	
72011	2011	0.18		183.00		18.30	
72013	2011	0.17		167.00		16.70	
72015	2011	0.23		227.00		22.70	
72017	2011	0.20		201.00		20.10	
72019	2011	0.20		196.00		19.60	
72021	2011	0.14		136.00		13.60	
72023	2011	0.14		135.00		13.50	
72025	2011	0.16		158.00		15.80	
72027	2011	0.16		156.00		15.60	
72029	2011	0.21		212.00		21.20	
72031	2011	0.13		133.00		13.30	
72033	2011	0.18		183.00		18.30	
72035	2011	0.18		181.00		18.10	
72037	2011	0.18		176.00		17.60	
72039	2011	0.24		236.00		23.60	
72041	2011	0.17		173.00		17.30	
72043	2011	0.23		231.00		23.10	
72045	2011	0.23		234.00		23.40	
72047	2011	0.18		177.00		17.70	
72049	2011	0.12		116.00		11.60	
72051	2011	0.15		152.00		15.20	
72053	2011	0.18		178.00		17.80	
72054	2011	0.22		215.00		21.50	
72055	2011	0.20		199.00		19.90	
72057	2011	0.22		220.00		22.00	
72059	2011	0.23		226.00		22.60	
72061	2011	0.11		106.00		10.60	
72063	2011	0.16		163.00		16.30	
72065	2011	0.17		165.00		16.50	
72067	2011	0.16		164.00		16.40	
72069	2011	0.21		208.00		20.80	
72071	2011	0.19		191.00		19.10	
72073	2011	0.22		219.00		21.90	
72075	2011	0.19		186.00		18.60	
72077	2011	0.19		191.00		19.10	
72079	2011	0.19		186.00		18.60	
72081	2011	0.18		175.00		17.50	
72083	2011	0.18		181.00		18.10	
72085	2011	0.19		192.00		19.20	
72087	2011	0.20		204.00		20.40	
72089	2011	0.20		202.00		20.20	
72091	2011	0.19		192.00		19.20	
72093	2011	0.20		199.00		19.90	
72095	2011	0.26		259.00		25.90	
72097	2011	0.18		179.00		17.90	
72099	2011	0.18		180.00		18.00	
72101	2011	0.22		216.00		21.60	
72103	2011	0.23		232.00		23.20	
72105	2011	0.19		189.00		18.90	
72107	2011	0.23		228.00		22.80	
72109	2011	0.24		236.00		23.60	
72111	2011	0.20		202.00		20.20	
72113	2011	0.16		159.00		15.90	
72115	2011	0.17		168.00		16.80	
72117	2011	0.18		179.00		17.90	
72119	2011	0.17		171.00		17.10	
72121	2011	0.19		189.00		18.90	
72123	2011	0.25		252.00		25.20	
72125	2011	0.18		178.00		17.80	
72127	2011	0.12		119.00		11.90	
72129	2011	0.19		185.00		18.50	
72131	2011	0.18		182.00		18.20	
72133	2011	0.26		257.00		25.70	
72135	2011	0.13		129.00		12.90	
72137	2011	0.13		134.00		13.40	
72139	2011	0.11		111.00		11.10	
72141	2011	0.26		258.00		25.80	
72143	2011	0.16		163.00		16.30	
72145	2011	0.18		176.00		17.60	
72147	2011	0.28		277.00		27.70	
72149	2011	0.20		198.00		19.80	
72151	2011	0.24		241.00		24.10	
72153	2011	0.16		160.00		16.00	
1001	2012	0.13		126.40		12.64	
1003	2012	0.12		116.40		11.64	
1005	2012	0.11		109.20		10.92	
1007	2012	0.16		160.80		16.08	
1009	2012	0.15		145.20		14.52	
1011	2012	0.12		118.80		11.88	
1013	2012	0.20		196.80		19.68	
1015	2012	0.20		200.40		20.04	
1017	2012	0.13		129.60		12.96	
1019	2012	0.22		223.20		22.32	
1021	2012	0.14		141.60		14.16	
1023	2012	0.12		118.80		11.88	
1025	2012	0.15		152.40		15.24	
1027	2012	0.20		204.00		20.40	
1029	2012	0.19		190.80		19.08	
1031	2012	0.12		124.80		12.48	
1033	2012	0.10		102.00		10.20	
1035	2012	0.14		136.80		13.68	
1037	2012	0.23		234.00		23.40	
1039	2012	0.17		168.00		16.80	
1041	2012	0.12		121.20		12.12	
1043	2012	0.12		116.40		11.64	
1045	2012	0.12		115.20		11.52	
1047	2012	0.11		111.60		11.16	
1049	2012	0.25		253.20		25.32	
1051	2012	0.17		171.60		17.16	
1053	2012	0.11		108.00		10.80	
1055	2012	0.15		154.80		15.48	
1057	2012	0.13		128.40		12.84	
1059	2012	0.15		153.60		15.36	
1061	2012	0.15		147.60		14.76	
1063	2012	0.12		120.00		12.00	
1065	2012	0.18		176.40		17.64	
1067	2012	0.15		152.40		15.24	
1069	2012	0.12		118.80		11.88	
1071	2012	0.11		106.80		10.68	
1073	2012	0.14		141.60		14.16	
1075	2012	0.13		128.40		12.84	
1077	2012	0.18		177.60		17.76	
1079	2012	0.13		126.00		12.60	
1081	2012	0.16		163.20		16.32	
1083	2012	0.10		103.20		10.32	
1085	2012	0.11		111.60		11.16	
1087	2012	0.22		222.00		22.20	
1089	2012	0.14		136.80		13.68	
1091	2012	0.09		90.00		9.00	
1093	2012	0.18		177.60		17.76	
1095	2012	0.18		182.40		18.24	
1097	2012	0.11		110.40		11.04	
1099	2012	0.13		133.20		13.32	
1101	2012	0.22		224.40		22.44	
1103	2012	0.12		122.40		12.24	
1105	2012	0.12		124.80		12.48	
1107	2012	0.24		237.60		23.76	
1109	2012	0.16		156.00		15.60	
1111	2012	0.10		104.40		10.44	
1113	2012	0.18		181.20		18.12	
1115	2012	0.15		151.20		15.12	
1117	2012	0.13		128.40		12.84	
1119	2012	0.09		91.20		9.12	
1121	2012	0.17		166.80		16.68	
1123	2012	0.16		163.20		16.32	
1125	2012	0.16		164.40		16.44	
1127	2012	0.11		108.00		10.80	
1129	2012	0.14		142.80		14.28	
1131	2012	0.18		181.20		18.12	
1133	2012	0.31		307.20		30.72	
2013	2012	0.21		210.00		21.00	
2016	2012	0.12		121.20		12.12	
2020	2012	0.10		100.80		10.08	
2050	2012	0.08		84.00		8.40	
2060	2012	0.18		177.60		17.76	
2068	2012	0.04		43.20		4.32	
2070	2012	0.04		40.80		4.08	
2090	2012	0.10		100.80		10.08	
2100	2012	0.08		82.80		8.28	
2110	2012	0.07		74.40		7.44	
2122	2012	0.07		68.40		6.84	
2130	2012	0.12		116.40		11.64	
2150	2012	0.07		73.20		7.32	
2164	2012	0.08		79.20		7.92	
2170	2012	0.07		70.80		7.08	
2180	2012	0.11		105.60		10.56	
2185	2012	0.15		145.20		14.52	
2188	2012	0.07		68.40		6.84	
2201	2012	0.16		158.40		15.84	
2220	2012	0.16		163.20		16.32	
2232	2012	0.07		70.80		7.08	
2240	2012	0.09		87.60		8.76	
2261	2012	0.10		97.20		9.72	
2270	2012	0.08		76.80		7.68	
2280	2012	0.24		244.80		24.48	
2282	2012	0.12		117.60		11.76	
2290	2012	0.08		75.60		7.56	
4001	2012	0.16		163.20		16.32	
4003	2012	0.18		177.60		17.76	
4005	2012	0.09		88.80		8.88	
4007	2012	0.09		92.40		9.24	
4009	2012	0.13		130.80		13.08	
4011	2012	0.17		172.80		17.28	
4012	2012	0.26		258.00		25.80	
4013	2012	0.11		106.80		10.68	
4015	2012	0.10		102.00		10.20	
4017	2012	0.12		122.40		12.24	
4019	2012	0.17		170.40		17.04	
4021	2012	0.10		100.80		10.08	
4023	2012	0.14		141.60		14.16	
4025	2012	0.21		206.40		20.64	
4027	2012	0.11		114.00		11.40	
5001	2012	0.29		290.40		29.04	
5003	2012	0.17		171.60		17.16	
5005	2012	0.11		109.20		10.92	
5007	2012	0.10		98.40		9.84	
5009	2012	0.06		63.60		6.36	
5011	2012	0.08		76.80		7.68	
5013	2012	0.09		93.60		9.36	
5015	2012	0.07		74.40		7.44	
5017	2012	0.05		51.60		5.16	
5019	2012	0.12		115.20		11.52	
5021	2012	0.08		75.60		7.56	
5023	2012	0.12		124.80		12.48	
5025	2012	0.07		70.80		7.08	
5027	2012	0.07		72.00		7.20	
5029	2012	0.10		97.20		9.72	
5031	2012	0.08		78.00		7.80	
5033	2012	0.07		70.80		7.08	
5035	2012	0.08		79.20		7.92	
5037	2012	0.12		118.80		11.88	
5039	2012	0.09		85.20		8.52	
5041	2012	0.09		91.20		9.12	
5043	2012	0.12		118.80		11.88	
5045	2012	0.11		109.20		10.92	
5047	2012	0.07		72.00		7.20	
5049	2012	0.07		70.80		7.08	
5051	2012	0.07		73.20		7.32	
5053	2012	0.08		79.20		7.92	
5055	2012	0.07		68.40		6.84	
5057	2012	0.10		98.40		9.84	
5059	2012	0.10		103.20		10.32	
5061	2012	0.09		87.60		8.76	
5063	2012	0.09		86.40		8.64	
5065	2012	0.09		93.60		9.36	
5067	2012	0.09		92.40		9.24	
5069	2012	0.11		110.40		11.04	
5071	2012	0.11		110.40		11.04	
5073	2012	0.07		73.20		7.32	
5075	2012	0.10		103.20		10.32	
5077	2012	0.09		94.80		9.48	
5079	2012	0.10		98.40		9.84	
5081	2012	0.10		98.40		9.84	
5083	2012	0.07		67.20		6.72	
5085	2012	0.09		92.40		9.24	
5087	2012	0.06		62.40		6.24	
5089	2012	0.06		63.60		6.36	
5091	2012	0.13		134.40		13.44	
5093	2012	0.05		54.00		5.40	
5095	2012	0.14		135.60		13.56	
5097	2012	0.09		88.80		8.88	
5099	2012	0.07		69.60		6.96	
5101	2012	0.10		104.40		10.44	
5103	2012	0.07		74.40		7.44	
5105	2012	0.09		85.20		8.52	
5107	2012	0.07		67.20		6.72	
5109	2012	0.11		105.60		10.56	
5111	2012	0.08		75.60		7.56	
5113	2012	0.09		90.00		9.00	
5115	2012	0.08		76.80		7.68	
5117	2012	0.07		74.40		7.44	
5119	2012	0.08		80.40		8.04	
5121	2012	0.07		72.00		7.20	
5123	2012	0.09		87.60		8.76	
5125	2012	0.11		112.80		11.28	
5127	2012	0.07		69.60		6.96	
5129	2012	0.08		75.60		7.56	
5131	2012	0.07		70.80		7.08	
5133	2012	0.07		74.40		7.44	
5135	2012	0.06		61.20		6.12	
5137	2012	0.09		93.60		9.36	
5139	2012	0.08		79.20		7.92	
5141	2012	0.11		114.00		11.40	
5143	2012	0.11		109.20		10.92	
5145	2012	0.06		60.00		6.00	
5147	2012	0.08		80.40		8.04	
5149	2012	0.11		109.20		10.92	
6001	2012	0.08		76.80		7.68	
6003	2012	0.14		135.60		13.56	
6005	2012	0.18		182.40		18.24	
6007	2012	0.15		145.20		14.52	
6009	2012	0.15		146.40		14.64	
6011	2012	0.17		171.60		17.16	
6013	2012	0.17		174.00		17.40	
6015	2012	0.13		134.40		13.44	
6017	2012	0.14		142.80		14.28	
6019	2012	0.13		134.40		13.44	
6021	2012	0.17		169.20		16.92	
6023	2012	0.17		165.60		16.56	
6025	2012	0.12		123.60		12.36	
6027	2012	0.36		361.20		36.12	
6029	2012	0.11		114.00		11.40	
6031	2012	0.17		166.80		16.68	
6033	2012	0.17		166.80		16.68	
6035	2012	0.18		176.40		17.64	
6037	2012	0.14		141.60		14.16	
6039	2012	0.15		152.40		15.24	
6041	2012	0.15		147.60		14.76	
6043	2012	0.10		96.00		9.60	
6045	2012	0.11		105.60		10.56	
6047	2012	0.12		121.20		12.12	
6049	2012	0.19		188.40		18.84	
6051	2012	0.13		133.20		13.32	
6053	2012	0.12		123.60		12.36	
6055	2012	0.12		120.00		12.00	
6057	2012	0.10		104.40		10.44	
6059	2012	0.13		130.80		13.08	
6061	2012	0.11		112.80		11.28	
6063	2012	0.14		135.60		13.56	
6065	2012	0.17		166.80		16.68	
6067	2012	0.18		176.40		17.64	
6069	2012	0.15		146.40		14.64	
6071	2012	0.15		150.00		15.00	
6073	2012	0.16		163.20		16.32	
6075	2012	0.12		122.40		12.24	
6077	2012	0.12		116.40		11.64	
6079	2012	0.19		186.00		18.60	
6081	2012	0.11		108.00		10.80	
6083	2012	0.11		108.00		10.80	
6085	2012	0.10		102.00		10.20	
6087	2012	0.14		141.60		14.16	
6089	2012	0.12		122.40		12.24	
6091	2012	0.18		176.40		17.64	
6093	2012	0.16		164.40		16.44	
6095	2012	0.16		162.00		16.20	
6097	2012	0.14		138.00		13.80	
6099	2012	0.12		118.80		11.88	
6101	2012	0.18		183.60		18.36	
6103	2012	0.18		181.20		18.12	
6105	2012	0.16		164.40		16.44	
6107	2012	0.19		190.80		19.08	
6109	2012	0.18		178.80		17.88	
6111	2012	0.15		152.40		15.24	
6113	2012	0.13		132.00		13.20	
6115	2012	0.13		130.80		13.08	
8001	2012	0.21		213.60		21.36	
8003	2012	0.10		97.20		9.72	
8005	2012	0.07		66.00		6.60	
8007	2012	0.08		82.80		8.28	
8009	2012	0.07		74.40		7.44	
8011	2012	0.04		40.80		4.08	
8013	2012	0.06		60.00		6.00	
8014	2012	0.07		66.00		6.60	
8015	2012	0.08		79.20		7.92	
8017	2012	0.06		61.20		6.12	
8019	2012	0.02		24.00		2.40	
8021	2012	0.08		84.00		8.40	
8023	2012	0.06		61.20		6.12	
8025	2012	0.10		100.80		10.08	
8027	2012	0.09		91.20		9.12	
8029	2012	0.06		62.40		6.24	
8031	2012	0.08		79.20		7.92	
8033	2012	0.09		92.40		9.24	
8035	2012	0.16		158.40		15.84	
8037	2012	0.07		70.80		7.08	
8039	2012	0.07		74.40		7.44	
8041	2012	0.07		72.00		7.20	
8043	2012	0.09		86.40		8.64	
8045	2012	0.09		92.40		9.24	
8047	2012	0.07		69.60		6.96	
8049	2012	0.07		72.00		7.20	
8051	2012	0.07		69.60		6.96	
8053	2012	0.05		52.80		5.28	
8055	2012	0.03		26.40		2.64	
8057	2012	0.09		86.40		8.64	
8059	2012	0.04		39.60		3.96	
8061	2012	0.08		80.40		8.04	
8063	2012	0.03		33.60		3.36	
8065	2012	0.03		34.80		3.48	
8067	2012	0.09		85.20		8.52	
8069	2012	0.06		56.40		5.64	
8071	2012	0.07		67.20		6.72	
8073	2012	0.08		84.00		8.40	
8075	2012	0.04		44.40		4.44	
8077	2012	0.06		55.20		5.52	
8079	2012	0.10		98.40		9.84	
8081	2012	0.06		63.60		6.36	
8083	2012	0.07		67.20		6.72	
8085	2012	0.08		75.60		7.56	
8087	2012	0.08		82.80		8.28	
8089	2012	0.06		58.80		5.88	
8091	2012	0.07		69.60		6.96	
8093	2012	0.05		49.20		4.92	
8095	2012	0.07		73.20		7.32	
8097	2012	0.03		31.20		3.12	
8099	2012	0.06		60.00		6.00	
8101	2012	0.06		60.00		6.00	
8103	2012	0.09		90.00		9.00	
8105	2012	0.05		46.80		4.68	
8107	2012	0.06		57.60		5.76	
8109	2012	0.07		72.00		7.20	
8111	2012	0.09		93.60		9.36	
8113	2012	0.06		63.60		6.36	
8115	2012	0.05		50.40		5.04	
8117	2012	0.04		39.60		3.96	
8119	2012	0.07		69.60		6.96	
8121	2012	0.08		80.40		8.04	
8123	2012	0.04		38.40		3.84	
8125	2012	0.09		90.00		9.00	
9001	2012	0.03		31.20		3.12	
9003	2012	0.09		93.60		9.36	
9005	2012	0.11		105.60		10.56	
9007	2012	0.09		94.80		9.48	
9009	2012	0.08		80.40		8.04	
9011	2012	0.11		106.80		10.68	
9013	2012	0.09		91.20		9.12	
9015	2012	0.08		80.40		8.04	
10001	2012	0.11		108.00		10.80	
10003	2012	0.09		94.80		9.48	
10005	2012	0.10		103.20		10.32	
11001	2012	0.09		87.60		8.76	
12001	2012	0.14		140.40		14.04	
12003	2012	0.09		85.20		8.52	
12005	2012	0.14		136.80		13.68	
12007	2012	0.11		106.80		10.68	
12009	2012	0.10		99.60		9.96	
12011	2012	0.13		133.20		13.32	
12013	2012	0.12		117.60		11.76	
12015	2012	0.10		98.40		9.84	
12017	2012	0.15		152.40		15.24	
12019	2012	0.15		145.20		14.52	
12021	2012	0.12		117.60		11.76	
12023	2012	0.16		157.20		15.72	
12027	2012	0.11		108.00		10.80	
12029	2012	0.14		140.40		14.04	
12031	2012	0.15		147.60		14.76	
12033	2012	0.13		134.40		13.44	
12035	2012	0.12		117.60		11.76	
12037	2012	0.19		194.40		19.44	
12039	2012	0.09		85.20		8.52	
12041	2012	0.12		115.20		11.52	
12043	2012	0.12		120.00		12.00	
12045	2012	0.12		120.00		12.00	
12047	2012	0.12		117.60		11.76	
12049	2012	0.14		135.60		13.56	
12051	2012	0.15		151.20		15.12	
12053	2012	0.20		201.60		20.16	
12055	2012	0.17		165.60		16.56	
12057	2012	0.14		139.20		13.92	
12059	2012	0.14		138.00		13.80	
12061	2012	0.09		86.40		8.64	
12063	2012	0.18		182.40		18.24	
12065	2012	0.09		86.40		8.64	
12067	2012	0.10		102.00		10.20	
12069	2012	0.09		86.40		8.64	
12071	2012	0.15		147.60		14.76	
12073	2012	0.17		166.80		16.68	
12075	2012	0.09		86.40		8.64	
12077	2012	0.15		145.20		14.52	
12079	2012	0.06		63.60		6.36	
12081	2012	0.14		140.40		14.04	
12083	2012	0.15		152.40		15.24	
12085	2012	0.16		159.60		15.96	
12086	2012	0.14		142.80		14.28	
12087	2012	0.14		135.60		13.56	
12089	2012	0.08		84.00		8.40	
12091	2012	0.13		128.40		12.84	
12093	2012	0.09		86.40		8.64	
12095	2012	0.16		159.60		15.96	
12097	2012	0.14		136.80		13.68	
12099	2012	0.15		153.60		15.36	
12101	2012	0.14		140.40		14.04	
12103	2012	0.15		150.00		15.00	
12105	2012	0.13		134.40		13.44	
12107	2012	0.15		152.40		15.24	
12109	2012	0.15		146.40		14.64	
12111	2012	0.11		108.00		10.80	
12113	2012	0.18		183.60		18.36	
12115	2012	0.11		112.80		11.28	
12117	2012	0.15		147.60		14.76	
12119	2012	0.13		127.20		12.72	
12121	2012	0.11		108.00		10.80	
12123	2012	0.12		117.60		11.76	
12125	2012	0.12		124.80		12.48	
12127	2012	0.10		100.80		10.08	
12129	2012	0.14		140.40		14.04	
12131	2012	0.09		86.40		8.64	
12133	2012	0.08		81.60		8.16	
13001	2012	0.12		115.20		11.52	
13003	2012	0.12		116.40		11.64	
13005	2012	0.15		151.20		15.12	
13007	2012	0.10		102.00		10.20	
13009	2012	0.11		109.20		10.92	
13011	2012	0.14		139.20		13.92	
13013	2012	0.08		80.40		8.04	
13015	2012	0.13		133.20		13.32	
13017	2012	0.16		159.60		15.96	
13019	2012	0.18		183.60		18.36	
13021	2012	0.15		148.80		14.88	
13023	2012	0.12		120.00		12.00	
13025	2012	0.12		116.40		11.64	
13027	2012	0.14		139.20		13.92	
13029	2012	0.10		104.40		10.44	
13031	2012	0.10		97.20		9.72	
13033	2012	0.11		108.00		10.80	
13035	2012	0.15		146.40		14.64	
13037	2012	0.15		152.40		15.24	
13039	2012	0.13		133.20		13.32	
13043	2012	0.11		109.20		10.92	
13045	2012	0.11		111.60		11.16	
13047	2012	0.13		129.60		12.96	
13049	2012	0.10		96.00		9.60	
13051	2012	0.13		127.20		12.72	
13053	2012	0.10		102.00		10.20	
13055	2012	0.18		175.20		17.52	
13057	2012	0.14		136.80		13.68	
13059	2012	0.11		114.00		11.40	
13061	2012	0.08		84.00		8.40	
13063	2012	0.10		98.40		9.84	
13065	2012	0.15		147.60		14.76	
13067	2012	0.13		132.00		13.20	
13069	2012	0.12		115.20		11.52	
13071	2012	0.20		201.60		20.16	
13073	2012	0.11		108.00		10.80	
13075	2012	0.08		84.00		8.40	
13077	2012	0.14		142.80		14.28	
13079	2012	0.12		120.00		12.00	
13081	2012	0.11		114.00		11.40	
13083	2012	0.15		145.20		14.52	
13085	2012	0.11		108.00		10.80	
13087	2012	0.12		121.20		12.12	
13089	2012	0.15		152.40		15.24	
13091	2012	0.13		128.40		12.84	
13093	2012	0.13		134.40		13.44	
13095	2012	0.12		121.20		12.12	
13097	2012	0.13		133.20		13.32	
13099	2012	0.14		136.80		13.68	
13101	2012	0.13		126.00		12.60	
13103	2012	0.08		80.40		8.04	
13105	2012	0.09		94.80		9.48	
13107	2012	0.15		146.40		14.64	
13109	2012	0.12		123.60		12.36	
13111	2012	0.11		106.80		10.68	
13113	2012	0.12		120.00		12.00	
13115	2012	0.10		100.80		10.08	
13117	2012	0.13		133.20		13.32	
13119	2012	0.10		103.20		10.32	
13121	2012	0.14		141.60		14.16	
13123	2012	0.13		128.40		12.84	
13125	2012	0.12		117.60		11.76	
13127	2012	0.13		133.20		13.32	
13129	2012	0.10		98.40		9.84	
13131	2012	0.16		157.20		15.72	
13133	2012	0.12		117.60		11.76	
13135	2012	0.13		133.20		13.32	
13137	2012	0.11		112.80		11.28	
13139	2012	0.11		112.80		11.28	
13141	2012	0.11		109.20		10.92	
13143	2012	0.21		212.40		21.24	
13145	2012	0.14		135.60		13.56	
13147	2012	0.09		86.40		8.64	
13149	2012	0.17		165.60		16.56	
13151	2012	0.15		148.80		14.88	
13153	2012	0.12		124.80		12.48	
13155	2012	0.09		87.60		8.76	
13157	2012	0.17		174.00		17.40	
13159	2012	0.13		130.80		13.08	
13161	2012	0.15		152.40		15.24	
13163	2012	0.16		162.00		16.20	
13165	2012	0.18		178.80		17.88	
13167	2012	0.24		235.20		23.52	
13169	2012	0.14		142.80		14.28	
13171	2012	0.10		103.20		10.32	
13173	2012	0.18		183.60		18.36	
13175	2012	0.10		100.80		10.08	
13177	2012	0.13		129.60		12.96	
13179	2012	0.09		94.80		9.48	
13181	2012	0.10		102.00		10.20	
13183	2012	0.12		123.60		12.36	
13185	2012	0.07		70.80		7.08	
13187	2012	0.10		98.40		9.84	
13189	2012	0.13		133.20		13.32	
13191	2012	0.15		145.20		14.52	
13193	2012	0.12		115.20		11.52	
13195	2012	0.16		156.00		15.60	
13197	2012	0.10		99.60		9.96	
13199	2012	0.12		118.80		11.88	
13201	2012	0.16		158.40		15.84	
13205	2012	0.10		104.40		10.44	
13207	2012	0.12		124.80		12.48	
13209	2012	0.12		122.40		12.24	
13211	2012	0.10		102.00		10.20	
13213	2012	0.12		117.60		11.76	
13215	2012	0.15		147.60		14.76	
13217	2012	0.11		110.40		11.04	
13219	2012	0.15		151.20		15.12	
13221	2012	0.07		74.40		7.44	
13223	2012	0.10		98.40		9.84	
13225	2012	0.13		128.40		12.84	
13227	2012	0.12		122.40		12.24	
13229	2012	0.13		129.60		12.96	
13231	2012	0.11		111.60		11.16	
13233	2012	0.14		141.60		14.16	
13235	2012	0.13		129.60		12.96	
13237	2012	0.09		85.20		8.52	
13239	2012	0.12		124.80		12.48	
13241	2012	0.14		141.60		14.16	
13243	2012	0.12		124.80		12.48	
13245	2012	0.16		156.00		15.60	
13247	2012	0.12		123.60		12.36	
13249	2012	0.14		144.00		14.40	
13251	2012	0.17		165.60		16.56	
13253	2012	0.16		164.40		16.44	
13255	2012	0.13		128.40		12.84	
13257	2012	0.18		184.80		18.48	
13259	2012	0.13		128.40		12.84	
13261	2012	0.13		128.40		12.84	
13263	2012	0.15		154.80		15.48	
13265	2012	0.12		117.60		11.76	
13267	2012	0.15		148.80		14.88	
13269	2012	0.10		104.40		10.44	
13271	2012	0.16		156.00		15.60	
13273	2012	0.19		194.40		19.44	
13275	2012	0.14		139.20		13.92	
13277	2012	0.11		111.60		11.16	
13279	2012	0.13		127.20		12.72	
13281	2012	0.12		117.60		11.76	
13283	2012	0.09		93.60		9.36	
13285	2012	0.14		142.80		14.28	
13287	2012	0.15		154.80		15.48	
13289	2012	0.16		156.00		15.60	
13291	2012	0.14		136.80		13.68	
13293	2012	0.11		108.00		10.80	
13295	2012	0.16		159.60		15.96	
13297	2012	0.12		115.20		11.52	
13299	2012	0.13		132.00		13.20	
13301	2012	0.13		128.40		12.84	
13303	2012	0.23		225.60		22.56	
13305	2012	0.17		168.00		16.80	
13307	2012	0.14		140.40		14.04	
13309	2012	0.11		109.20		10.92	
13311	2012	0.11		109.20		10.92	
13313	2012	0.11		114.00		11.40	
13315	2012	0.15		150.00		15.00	
13317	2012	0.14		139.20		13.92	
13319	2012	0.14		140.40		14.04	
13321	2012	0.13		128.40		12.84	
15001	2012	0.13		129.60		12.96	
15003	2012	0.13		129.60		12.96	
15007	2012	0.08		75.60		7.56	
15009	2012	0.12		115.20		11.52	
16001	2012	0.12		116.40		11.64	
16003	2012	0.11		109.20		10.92	
16005	2012	0.15		145.20		14.52	
16007	2012	0.10		100.80		10.08	
16009	2012	0.06		62.40		6.24	
16011	2012	0.15		145.20		14.52	
16013	2012	0.07		70.80		7.08	
16015	2012	0.09		92.40		9.24	
16017	2012	0.09		85.20		8.52	
16019	2012	0.11		114.00		11.40	
16021	2012	0.07		70.80		7.08	
16023	2012	0.14		144.00		14.40	
16025	2012	0.05		54.00		5.40	
16027	2012	0.13		132.00		13.20	
16029	2012	0.13		127.20		12.72	
16031	2012	0.07		72.00		7.20	
16033	2012	0.07		70.80		7.08	
16035	2012	0.05		49.20		4.92	
16037	2012	0.14		141.60		14.16	
16039	2012	0.05		46.80		4.68	
16041	2012	0.09		92.40		9.24	
16043	2012	0.05		48.00		4.80	
16045	2012	0.08		79.20		7.92	
16047	2012	0.12		124.80		12.48	
16049	2012	0.07		66.00		6.60	
16051	2012	0.10		99.60		9.96	
16053	2012	0.08		81.60		8.16	
16055	2012	0.07		70.80		7.08	
16057	2012	0.10		104.40		10.44	
16059	2012	0.07		70.80		7.08	
16061	2012	0.08		78.00		7.80	
16063	2012	0.06		62.40		6.24	
16065	2012	0.12		116.40		11.64	
16067	2012	0.07		66.00		6.60	
16069	2012	0.07		72.00		7.20	
16071	2012	0.07		66.00		6.60	
16073	2012	0.06		60.00		6.00	
16075	2012	0.05		49.20		4.92	
16077	2012	0.09		92.40		9.24	
16079	2012	0.08		80.40		8.04	
16081	2012	0.14		142.80		14.28	
16083	2012	0.06		61.20		6.12	
16085	2012	0.08		81.60		8.16	
16087	2012	0.14		136.80		13.68	
17001	2012	0.10		100.80		10.08	
17003	2012	0.09		94.80		9.48	
17005	2012	0.13		134.40		13.44	
17007	2012	0.11		111.60		11.16	
17009	2012	0.17		165.60		16.56	
17011	2012	0.05		54.00		5.40	
17013	2012	0.13		130.80		13.08	
17015	2012	0.11		114.00		11.40	
17017	2012	0.13		126.00		12.60	
17019	2012	0.09		87.60		8.76	
17021	2012	0.10		98.40		9.84	
17023	2012	0.12		118.80		11.88	
17025	2012	0.16		157.20		15.72	
17027	2012	0.14		136.80		13.68	
17029	2012	0.09		94.80		9.48	
17031	2012	0.11		109.20		10.92	
17033	2012	0.13		127.20		12.72	
17035	2012	0.13		126.00		12.60	
17037	2012	0.12		116.40		11.64	
17039	2012	0.11		110.40		11.04	
17041	2012	0.11		110.40		11.04	
17043	2012	0.11		109.20		10.92	
17045	2012	0.10		103.20		10.32	
17047	2012	0.13		128.40		12.84	
17049	2012	0.11		109.20		10.92	
17051	2012	0.09		94.80		9.48	
17053	2012	0.14		139.20		13.92	
17055	2012	0.12		124.80		12.48	
17057	2012	0.18		175.20		17.52	
17059	2012	0.15		150.00		15.00	
17061	2012	0.13		132.00		13.20	
17063	2012	0.11		110.40		11.04	
17065	2012	0.14		136.80		13.68	
17067	2012	0.11		111.60		11.16	
17069	2012	0.14		135.60		13.56	
17071	2012	0.15		153.60		15.36	
17073	2012	0.11		112.80		11.28	
17075	2012	0.10		103.20		10.32	
17077	2012	0.12		120.00		12.00	
17079	2012	0.09		87.60		8.76	
17081	2012	0.11		114.00		11.40	
17083	2012	0.12		120.00		12.00	
17085	2012	0.11		105.60		10.56	
17087	2012	0.10		97.20		9.72	
17089	2012	0.12		124.80		12.48	
17091	2012	0.12		118.80		11.88	
17093	2012	0.15		153.60		15.36	
17095	2012	0.12		124.80		12.48	
17097	2012	0.12		123.60		12.36	
17099	2012	0.12		120.00		12.00	
17101	2012	0.15		148.80		14.88	
17103	2012	0.12		123.60		12.36	
17105	2012	0.13		130.80		13.08	
17107	2012	0.13		128.40		12.84	
17109	2012	0.11		114.00		11.40	
17111	2012	0.09		92.40		9.24	
17113	2012	0.11		111.60		11.16	
17115	2012	0.09		88.80		8.88	
17117	2012	0.15		148.80		14.88	
17119	2012	0.13		126.00		12.60	
17121	2012	0.12		116.40		11.64	
17123	2012	0.14		142.80		14.28	
